GID,SEAS,Date,WEEK,V,H,PTSV,PTSH,Winner,Loser,home_win,Win_Margin,hGames,vGames,hWinP,vWinP
323660202,2012,12/31/2012,53,Tulsa,Iowa State,31,17,Tulsa,Iowa State,0,14,12,13,0.5,0.7692
323660228,2012,12/31/2012,53,LSU,Clemson,24,25,Clemson,LSU,1,1,12,12,0.8333,0.8333
323660238,2012,12/31/2012,53,Vanderbilt,North Carolina State,38,24,Vanderbilt,North Carolina State,0,14,4,12,0.5,0.6667
330010024,2012,1/1/2013,53,Wisconsin,Stanford,14,20,Stanford,Wisconsin,1,6,13,13,0.8462,0.6154
330010052,2012,1/1/2013,53,N Illinois,Florida State,10,31,Florida State,N Illinois,1,21,13,10,0.8462,0.9
330010077,2012,1/1/2013,53,Northwestern,Mississippi State,34,20,Northwestern,Mississippi State,0,14,5,12,0.6,0.75
330010130,2012,1/1/2013,53,South Carolina,Michigan,33,28,South Carolina,Michigan,0,5,12,12,0.6667,0.8333
330010158,2012,1/1/2013,53,Nebraska,Georgia,31,45,Georgia,Nebraska,1,14,13,13,0.8462,0.7692
330010197,2012,1/1/2013,53,Purdue,Oklahoma State,14,58,Oklahoma State,Purdue,1,44,12,12,0.5833,0.5
330020057,2012,1/2/2013,53,Louisville,Florida,33,23,Louisville,Florida,0,10,12,12,0.9167,0.8333
330032306,2012,1/3/2013,53,Oregon,Kansas State,35,17,Oregon,Kansas State,0,18,12,12,0.9167,0.9167
330040201,2012,1/4/2013,53,Texas A&M,Oklahoma,41,13,Texas A&M,Oklahoma,0,28,12,12,0.8333,0.8333
330050145,2012,1/5/2013,53,Pittsburgh,Ole Miss,17,38,Ole Miss,Pittsburgh,1,21,12,12,0.5,0.5
330052534,2012,1/5/2013,53,Sam Houston,North Dakota State,13,39,North Dakota State,Sam Houston,1,26,9,10,1,0.8
330062032,2012,1/6/2013,54,Kent State,Arkansas State,13,17,Arkansas State,Kent State,1,4,12,13,0.75,0.8462
330070333,2012,1/7/2013,54,Notre Dame,Alabama,14,42,Alabama,Notre Dame,1,28,13,12,0.9231,1
332410006,2013,8/29/2013,35,Southern Utah,South Alabama,22,21,Southern Utah,South Alabama,0,1,0,0,0,0
332410023,2013,8/29/2013,35,Sacramento State,San Jose State,0,24,San Jose State,Sacramento State,1,24,0,0,0,0
332410041,2013,8/29/2013,35,Towson,Connecticut,33,18,Towson,Connecticut,0,15,0,0,0,0
332410048,2013,8/29/2013,35,Jacksonville,Delaware,35,51,Delaware,Jacksonville,1,16,0,0,0,0
332410062,2013,8/29/2013,35,USC,Hawaii,30,13,USC,Hawaii,0,17,0,0,0,0
332410084,2013,8/29/2013,35,Indiana State,Indiana,35,73,Indiana,Indiana State,1,38,0,0,0,0
332410135,2013,8/29/2013,35,UNLV,Minnesota,23,51,Minnesota,UNLV,1,28,0,0,0,0
332410147,2013,8/29/2013,35,Monmouth,Montana State,24,42,Montana State,Monmouth,1,18,0,0,0,0
332410154,2013,8/29/2013,35,Presbyterian,Wake Forest,7,31,Wake Forest,Presbyterian,1,24,0,0,0,0
332410155,2013,8/29/2013,35,Valparaiso,North Dakota,10,69,North Dakota,Valparaiso,1,59,0,0,0,0
332410189,2013,8/29/2013,35,Tulsa,Bowling Green,7,34,Bowling Green,Tulsa,1,27,0,0,0,0
332410236,2013,8/29/2013,35,UT Martin,Chattanooga,31,21,UT Martin,Chattanooga,0,10,0,0,0,0
332410238,2013,8/29/2013,35,Ole Miss,Vanderbilt,39,35,Ole Miss,Vanderbilt,0,4,0,0,0,0
332410254,2013,8/29/2013,35,Utah State,Utah,26,30,Utah,Utah State,1,4,0,0,0,0
332410278,2013,8/29/2013,35,Rutgers,Fresno State,51,52,Fresno State,Rutgers,1,1,0,0,0,0
332412050,2013,8/29/2013,35,Illinois State,Ball State,28,51,Ball State,Illinois State,1,23,0,0,0,0
332412110,2013,8/29/2013,35,Incarnate Word,Central Arkansas,7,58,Central Arkansas,Incarnate Word,1,51,0,0,0,0
332412116,2013,8/29/2013,35,Akron,UCF,7,38,UCF,Akron,1,31,0,0,0,0
332412181,2013,8/29/2013,35,Grand View,Drake,21,16,Grand View,Drake,0,5,0,0,0,0
332412198,2013,8/29/2013,35,Robert Morris,Eastern Kentucky,6,38,Eastern Kentucky,Robert Morris,1,32,0,0,0,0
332412230,2013,8/29/2013,35,Rhode Island,Fordham,26,51,Fordham,Rhode Island,1,25,0,0,0,0
332412309,2013,8/29/2013,35,Liberty,Kent State,10,17,Kent State,Liberty,1,7,0,0,0,0
332412393,2013,8/29/2013,35,W Carolina,Middle Tennessee,24,45,Middle Tennessee,W Carolina,1,21,0,0,0,0
332412545,2013,8/29/2013,35,Southeast Missouri State,SE Louisiana,7,45,SE Louisiana,Southeast Missouri State,1,38,0,0,0,0
332412579,2013,8/29/2013,35,North Carolina,South Carolina,10,27,South Carolina,North Carolina,1,17,0,0,0,0
332412623,2013,8/29/2013,35,Northwestern St,Missouri State,23,17,Northwestern St,Missouri State,0,6,0,0,0,0
332412655,2013,8/29/2013,35,Jackson State,Tulane,7,34,Tulane,Jackson State,1,27,0,0,0,0
332412710,2013,8/29/2013,35,Hampton,W Illinois,9,42,W Illinois,Hampton,1,33,0,0,0,0
332412754,2013,8/29/2013,35,Dayton,Youngstown St,10,28,Youngstown St,Dayton,1,18,0,0,0,0
332420012,2013,8/30/2013,35,N Arizona,Arizona,0,35,Arizona,N Arizona,1,35,0,0,0,0
332420127,2013,8/30/2013,35,W Michigan,Michigan State,13,26,Michigan State,W Michigan,1,13,0,0,0,0
332420248,2013,8/30/2013,35,Southern,Houston,13,62,Houston,Southern,1,49,0,0,0,0
332420349,2013,8/30/2013,35,Morgan State,Army,12,28,Army,Morgan State,1,16,0,0,0,0
332422247,2013,8/30/2013,35,Samford,Georgia State,31,21,Samford,Georgia State,0,10,0,0,0,0
332422306,2013,8/30/2013,35,North Dakota St,Kansas State,24,21,North Dakota St,Kansas State,0,3,0,0,0,0
332422390,2013,8/30/2013,35,Florida Atlantic,Miami (FL),6,34,Miami (FL),Florida Atlantic,1,28,0,0,0,0
332422567,2013,8/30/2013,35,Texas Tech,SMU,41,23,Texas Tech,SMU,0,18,0,0,0,0
332430002,2013,8/31/2013,35,Washington St,Auburn,24,31,Auburn,Washington St,1,7,0,0,0,0
332430008,2013,8/31/2013,35,LA-Lafayette,Arkansas,14,34,Arkansas,LA-Lafayette,1,20,0,0,0,0
332430013,2013,8/31/2013,35,San Diego,Cal Poly,16,38,Cal Poly,San Diego,1,22,0,0,0,0
332430021,2013,8/31/2013,35,Eastern Illinois,San Diego State,40,19,Eastern Illinois,San Diego State,0,21,0,0,0,0
332430025,2013,8/31/2013,35,Northwestern,California,44,30,Northwestern,California,0,14,0,0,0,0
332430026,2013,8/31/2013,35,Nevada,UCLA,20,58,UCLA,Nevada,1,38,0,0,0,0
332430057,2013,8/31/2013,35,Toledo,Florida,6,24,Florida,Toledo,1,18,0,0,0,0
332430058,2013,8/31/2013,35,McNeese State,South Florida,53,21,McNeese State,South Florida,0,32,0,0,0,0
332430059,2013,8/31/2013,35,Elon,Georgia Tech,0,70,Georgia Tech,Elon,1,70,0,0,0,0
332430066,2013,8/31/2013,35,Northern Iowa,Iowa State,28,20,Northern Iowa,Iowa State,0,8,0,0,0,0
332430087,2013,8/31/2013,35,Temple,Notre Dame,6,28,Notre Dame,Temple,1,22,0,0,0,0
332430098,2013,8/31/2013,35,W Kentucky,Kentucky,35,26,W Kentucky,Kentucky,0,9,0,0,0,0
332430103,2013,8/31/2013,35,Villanova,Boston College,14,24,Boston College,Villanova,1,10,0,0,0,0
332430120,2013,8/31/2013,35,Florida International,Maryland,10,43,Maryland,Florida International,1,33,0,0,0,0
332430130,2013,8/31/2013,35,Central Michigan,Michigan,9,59,Michigan,Central Michigan,1,50,0,0,0,0
332430142,2013,8/31/2013,35,Murray State,Missouri,14,58,Missouri,Murray State,1,44,0,0,0,0
332430149,2013,8/31/2013,35,Appalachian State,Montana,6,30,Montana,Appalachian State,1,24,0,0,0,0
332430150,2013,8/31/2013,35,N Carolina Cent,Duke,0,45,Duke,N Carolina Cent,1,45,0,0,0,0
332430151,2013,8/31/2013,35,Old Dominion,East Carolina,38,52,East Carolina,Old Dominion,1,14,0,0,0,0
332430152,2013,8/31/2013,35,Louisiana Tech,NC State,14,40,NC State,Louisiana Tech,1,26,0,0,0,0
332430158,2013,8/31/2013,35,Wyoming,Nebraska,34,37,Nebraska,Wyoming,1,3,0,0,0,0
332430167,2013,8/31/2013,35,UTSA,New Mexico,21,13,UTSA,New Mexico,0,8,0,0,0,0
332430194,2013,8/31/2013,35,Buffalo,Ohio State,20,40,Ohio State,Buffalo,1,20,0,0,0,0
332430197,2013,8/31/2013,35,Oklahoma State,Mississippi State,21,3,Oklahoma State,Mississippi State,0,18,0,0,0,0
332430201,2013,8/31/2013,35,Louisiana-Monroe,Oklahoma,0,34,Oklahoma,Louisiana-Monroe,1,34,0,0,0,0
332430204,2013,8/31/2013,35,Eastern Washington,Oregon State,49,46,Eastern Washington,Oregon State,0,3,0,0,0,0
332430213,2013,8/31/2013,35,Syracuse,Penn State,17,23,Penn State,Syracuse,1,6,0,0,0,0
332430228,2013,8/31/2013,35,Georgia,Clemson,35,38,Clemson,Georgia,1,3,0,0,0,0
332430233,2013,8/31/2013,35,UC Davis,South Dakota,7,10,South Dakota,UC Davis,1,3,0,0,0,0
332430239,2013,8/31/2013,35,Wofford,Baylor,3,69,Baylor,Wofford,1,66,0,0,0,0
332430245,2013,8/31/2013,35,Rice,Texas A&M,31,52,Texas A&M,Rice,1,21,0,0,0,0
332430249,2013,8/31/2013,35,Idaho,North Texas,6,40,North Texas,Idaho,1,34,0,0,0,0
332430251,2013,8/31/2013,35,New Mexico State,Texas,7,56,Texas,New Mexico State,1,49,0,0,0,0
332430256,2013,8/31/2013,35,Central Connecticut State,James Madison,14,38,James Madison,Central Connecticut State,1,24,0,0,0,0
332430257,2013,8/31/2013,35,VMI,Richmond,0,34,Richmond,VMI,1,34,0,0,0,0
332430258,2013,8/31/2013,35,BYU,Virginia,16,19,Virginia,BYU,1,3,0,0,0,0
332430259,2013,8/31/2013,35,Virginia Tech,Alabama,10,35,Alabama,Virginia Tech,1,25,0,0,0,0
332430264,2013,8/31/2013,35,Boise State,Washington,6,38,Washington,Boise State,1,32,0,0,0,0
332430275,2013,8/31/2013,35,Massachusetts,Wisconsin,0,45,Wisconsin,Massachusetts,1,45,0,0,0,0
332430276,2013,8/31/2013,35,Miami (OH),Marshall,14,52,Marshall,Miami (OH),1,38,0,0,0,0
332430277,2013,8/31/2013,35,William & Mary,West Virginia,17,24,West Virginia,William & Mary,1,7,0,0,0,0
332430290,2013,8/31/2013,35,Savannah State,Georgia Southern,9,77,Georgia Southern,Savannah State,1,68,0,0,0,0
332430356,2013,8/31/2013,35,S Illinois,Illinois,34,42,Illinois,S Illinois,1,8,0,0,0,0
332432005,2013,8/31/2013,35,Colgate,Air Force,13,38,Air Force,Colgate,1,25,0,0,0,0
332432011,2013,8/31/2013,35,Jacksonville St,Alabama State,24,22,Jacksonville St,Alabama State,0,2,0,0,0,0
332432016,2013,8/31/2013,35,Edward Waters,Alcorn State,12,63,Alcorn State,Edward Waters,1,51,0,0,0,0
332432032,2013,8/31/2013,35,AR-Pine Bluff,Arkansas State,11,62,Arkansas State,AR-Pine Bluff,1,51,0,0,0,0
332432132,2013,8/31/2013,35,Purdue,Cincinnati,7,42,Cincinnati,Purdue,1,35,0,0,0,0
332432184,2013,8/31/2013,35,Albany,Duquesne,24,35,Duquesne,Albany,1,11,0,0,0,0
332432199,2013,8/31/2013,35,Howard,Eastern Michigan,24,34,Eastern Michigan,Howard,1,10,0,0,0,0
332432241,2013,8/31/2013,35,Furman,Gardner-Webb,21,28,Gardner-Webb,Furman,1,7,0,0,0,0
332432294,2013,8/31/2013,35,N Illinois,Iowa,30,27,N Illinois,Iowa,0,3,0,0,0,0
332432320,2013,8/31/2013,35,OK Panhandle St,Lamar,0,75,Lamar,OK Panhandle St,1,75,0,0,0,0
332432368,2013,8/31/2013,35,Sacred Heart,Marist,37,21,Sacred Heart,Marist,0,16,0,0,0,0
332432429,2013,8/31/2013,35,Campbell,Charlotte,7,52,Charlotte,Campbell,1,45,0,0,0,0
332432450,2013,8/31/2013,35,Maine,Norfolk State,23,6,Maine,Norfolk State,0,17,0,0,0,0
332432483,2013,8/31/2013,35,Nicholls State,Oregon,3,66,Oregon,Nicholls State,1,63,0,0,0,0
332432534,2013,8/31/2013,35,Houston Baptist,Sam Houston,0,74,Sam Houston,Houston Baptist,1,74,0,0,0,0
332432569,2013,8/31/2013,35,Coastal Carolina,S Carolina St,27,20,Coastal Carolina,S Carolina St,0,7,0,0,0,0
332432571,2013,8/31/2013,35,Butler,South Dakota St,14,55,South Dakota St,Butler,1,41,0,0,0,0
332432572,2013,8/31/2013,35,Texas State,Southern Miss,22,15,Texas State,Southern Miss,0,7,0,0,0,0
332432628,2013,8/31/2013,35,TCU,LSU,27,37,LSU,TCU,1,10,0,0,0,0
332432633,2013,8/31/2013,35,Austin Peay,Tennessee,0,45,Tennessee,Austin Peay,1,45,0,0,0,0
332432640,2013,8/31/2013,35,Prairie View A&M,Texas Southern,37,13,Prairie View A&M,Texas Southern,0,24,0,0,0,0
332432643,2013,8/31/2013,35,Charleston Southern,Citadel,32,29,Charleston Southern,Citadel,0,3,0,0,0,0
332432653,2013,8/31/2013,35,UAB,Troy,31,34,Troy,UAB,1,3,0,0,0,0
332432681,2013,8/31/2013,35,Georgetown,Wagner,21,28,Wagner,Georgetown,1,7,0,0,0,0
332432692,2013,8/31/2013,35,Stephen F. Austin,Weber State,40,50,Weber State,Stephen F. Austin,1,10,0,0,0,0
332432755,2013,8/31/2013,35,Alabama A&M,Grambling St,23,9,Alabama A&M,Grambling St,0,14,0,0,0,0
332432803,2013,8/31/2013,35,Holy Cross,Bryant,16,17,Bryant,Holy Cross,1,1,0,0,0,0
332440036,2013,9/1/2013,36,Colorado State,Colorado,27,41,Colorado,Colorado State,1,14,0,0,0,0
332440050,2013,9/1/2013,36,Miss Valley St,Florida A&M,10,27,Florida A&M,Miss Valley St,1,17,0,0,0,0
332440097,2013,9/1/2013,36,Ohio,Louisville,7,49,Louisville,Ohio,1,42,0,0,0,0
332442634,2013,9/1/2013,36,Bethune-Cookman,Tenn St,12,9,Bethune-Cookman,Tenn St,0,3,0,0,0,0
332450221,2013,9/2/2013,36,Florida State,Pittsburgh,41,13,Florida State,Pittsburgh,0,28,0,0,0,0
332480009,2013,9/5/2013,36,Sacramento St,Arizona State,0,55,Arizona State,Sacramento St,1,55,0,0,0,0
332480151,2013,9/5/2013,36,Florida Atl,East Carolina,13,31,East Carolina,Florida Atl,1,18,1,0,1,0
332490103,2013,9/6/2013,36,Wake Forest,Boston College,10,24,Boston College,Wake Forest,1,14,1,1,1,1
332492229,2013,9/6/2013,36,UCF,Florida International,38,0,UCF,Florida International,0,38,1,1,0,1
332492681,2013,9/6/2013,36,Merrimack,Wagner,42,41,Merrimack,Wagner,0,1,1,0,1,0
332500002,2013,9/7/2013,36,Arkansas State,Auburn,9,38,Auburn,Arkansas State,1,29,1,1,1,1
332500008,2013,9/7/2013,36,Samford,Arkansas,21,31,Arkansas,Samford,1,10,1,1,1,1
332500024,2013,9/7/2013,36,San Jose State,Stanford,13,34,Stanford,San Jose State,1,21,0,1,0,1
332500025,2013,9/7/2013,36,Portland State,California,30,37,California,Portland State,1,7,1,0,0,0
332500030,2013,9/7/2013,36,Washington St,USC,10,7,Washington St,USC,0,3,1,1,1,0
332500038,2013,9/7/2013,36,Central Arkansas,Colorado,24,38,Colorado,Central Arkansas,1,14,1,1,1,1
332500046,2013,9/7/2013,36,Davidson,Georgetown,6,42,Georgetown,Davidson,1,36,1,0,0,0
332500047,2013,9/7/2013,36,Morehouse,Howard,16,27,Howard,Morehouse,1,11,1,0,0,0
332500048,2013,9/7/2013,36,Delaware State,Delaware,21,42,Delaware,Delaware State,1,21,1,0,1,0
332500050,2013,9/7/2013,36,Tenn St,Florida A&M,27,7,Tenn St,Florida A&M,0,20,1,1,1,0
332500053,2013,9/7/2013,36,Stetson,Florida Tech,13,20,Florida Tech,Stetson,1,7,0,0,0,0
332500055,2013,9/7/2013,36,Jacksonville,Jacksonville St,13,48,Jacksonville St,Jacksonville,1,35,1,1,1,0
332500061,2013,9/7/2013,36,South Carolina,Georgia,30,41,Georgia,South Carolina,1,11,1,1,0,1
332500068,2013,9/7/2013,36,UT Martin,Boise State,14,63,Boise State,UT Martin,1,49,1,1,0,1
332500077,2013,9/7/2013,36,Syracuse,Northwestern,27,48,Northwestern,Syracuse,1,21,1,1,1,0
332500079,2013,9/7/2013,36,Eastern Illinois,S Illinois,40,37,Eastern Illinois,S Illinois,0,3,1,1,0,1
332500084,2013,9/7/2013,36,Navy,Indiana,41,35,Navy,Indiana,0,6,1,0,1,0
332500093,2013,9/7/2013,36,Campbellsville,Murray State,14,83,Murray State,Campbellsville,1,69,1,0,0,0
332500096,2013,9/7/2013,36,Miami (OH),Kentucky,7,41,Kentucky,Miami (OH),1,34,1,1,0,0
332500097,2013,9/7/2013,36,Eastern Kentucky,Louisville,7,44,Louisville,Eastern Kentucky,1,37,1,1,1,1
332500099,2013,9/7/2013,36,UAB,LSU,17,56,LSU,UAB,1,39,1,1,1,0
332500107,2013,9/7/2013,36,Towson,Holy Cross,49,7,Towson,Holy Cross,0,42,1,1,0,1
332500113,2013,9/7/2013,36,Maine,Massachusetts,24,14,Maine,Massachusetts,0,10,1,1,0,1
332500120,2013,9/7/2013,36,Old Dominion,Maryland,10,47,Maryland,Old Dominion,1,37,1,1,1,0
332500127,2013,9/7/2013,36,South Florida,Michigan State,6,21,Michigan State,South Florida,1,15,1,1,1,0
332500130,2013,9/7/2013,36,Notre Dame,Michigan,30,41,Michigan,Notre Dame,1,11,1,1,1,1
332500142,2013,9/7/2013,36,Toledo,Missouri,23,38,Missouri,Toledo,1,15,1,1,1,0
332500145,2013,9/7/2013,36,SE Missouri St,Ole Miss,13,31,Ole Miss,SE Missouri St,1,18,1,0,1,0
332500152,2013,9/7/2013,36,Richmond,North Carolina State,21,23,North Carolina State,Richmond,1,2,0,1,0,1
332500153,2013,9/7/2013,36,Middle Tennessee,North Carolina,20,40,North Carolina,Middle Tennessee,1,20,1,1,0,1
332500155,2013,9/7/2013,36,South Dakota St,North Dakota,35,28,South Dakota St,North Dakota,0,7,1,1,1,1
332500158,2013,9/7/2013,36,Southern Miss,Nebraska,13,56,Nebraska,Southern Miss,1,43,1,1,1,0
332500164,2013,9/7/2013,36,Norfolk State,Rutgers,0,38,Rutgers,Norfolk State,1,38,1,1,0,0
332500166,2013,9/7/2013,36,Minnesota,New Mexico St,44,21,Minnesota,New Mexico St,0,23,0,1,0,1
332500194,2013,9/7/2013,36,San Diego State,Ohio State,7,42,Ohio State,San Diego State,1,35,1,1,1,0
332500195,2013,9/7/2013,36,North Texas,Ohio,21,27,Ohio,North Texas,1,6,1,1,0,1
332500201,2013,9/7/2013,36,West Virginia,Oklahoma,7,16,Oklahoma,West Virginia,1,9,1,1,1,1
332500202,2013,9/7/2013,36,Colorado State,Tulsa,27,30,Tulsa,Colorado State,1,3,1,1,0,0
332500204,2013,9/7/2013,36,Hawaii,Oregon State,14,33,Oregon State,Hawaii,1,19,1,1,0,0
332500213,2013,9/7/2013,36,Eastern Michigan,Penn State,7,45,Penn State,Eastern Michigan,1,38,1,1,1,1
332500218,2013,9/7/2013,36,Houston,Temple,22,13,Houston,Temple,0,9,1,1,0,1
332500227,2013,9/7/2013,36,Stony Brook,Rhode Island,24,0,Stony Brook,Rhode Island,0,24,1,0,0,0
332500228,2013,9/7/2013,36,S Carolina St,Clemson,13,52,Clemson,S Carolina St,1,39,1,1,1,0
332500235,2013,9/7/2013,36,Duke,Memphis,28,14,Duke,Memphis,0,14,0,1,0,1
332500238,2013,9/7/2013,36,Austin Peay,Vanderbilt,3,38,Vanderbilt,Austin Peay,1,35,1,1,0,0
332500239,2013,9/7/2013,36,Buffalo,Baylor,13,70,Baylor,Buffalo,1,57,1,1,1,0
332500245,2013,9/7/2013,36,Sam Houston State,Texas A&M,28,65,Texas A&M,Sam Houston State,1,37,1,0,1,0
332500252,2013,9/7/2013,36,Texas,BYU,21,40,BYU,Texas,1,19,1,1,0,1
332500253,2013,9/7/2013,36,Fort Lewis,Southern Utah,0,49,Southern Utah,Fort Lewis,1,49,1,0,1,0
332500254,2013,9/7/2013,36,Weber State,Utah,7,70,Utah,Weber State,1,63,1,1,1,1
332500258,2013,9/7/2013,36,Oregon,Virginia,59,10,Oregon,Virginia,0,49,1,1,1,1
332500259,2013,9/7/2013,36,W Carolina,Virginia Tech,3,45,Virginia Tech,W Carolina,1,42,1,1,0,0
332500275,2013,9/7/2013,36,Tennessee Tech,Wisconsin,0,48,Wisconsin,Tennessee Tech,1,48,1,0,1,0
332500276,2013,9/7/2013,36,Gardner-Webb,Marshall,0,55,Marshall,Gardner-Webb,1,55,1,1,1,1
332500278,2013,9/7/2013,36,Cal Poly,Fresno State,25,41,Fresno State,Cal Poly,1,16,1,1,1,1
332500290,2013,9/7/2013,36,St Francis (PA),Georgia Southern,17,59,Georgia Southern,St Francis (PA),1,42,1,0,1,0
332500301,2013,9/7/2013,36,W New Mexico,San Diego,35,38,San Diego,W New Mexico,1,3,1,0,0,0
332500304,2013,9/7/2013,36,Dixie St,Idaho State,14,40,Idaho State,Dixie St,1,26,0,0,0,0
332500322,2013,9/7/2013,36,Sacred Heart,Lafayette,26,24,Sacred Heart,Lafayette,0,2,0,1,0,1
332500324,2013,9/7/2013,36,Furman,Coastal Carolina,28,35,Coastal Carolina,Furman,1,7,1,1,1,0
332500326,2013,9/7/2013,36,Prairie View A&M,Texas State,3,28,Texas State,Prairie View A&M,1,25,1,1,1,1
332500331,2013,9/7/2013,36,Western Oregon,Eastern Washington,14,43,Eastern Washington,Western Oregon,1,29,1,0,1,0
332500344,2013,9/7/2013,36,Alcorn State,Mississippi St,7,51,Mississippi St,Alcorn State,1,44,0,1,0,1
332500356,2013,9/7/2013,36,Cincinnati,Illinois,17,45,Illinois,Cincinnati,1,28,1,1,1,1
332502000,2013,9/7/2013,36,McMurry,Abilene Christian,17,60,Abilene Christian,McMurry,1,43,0,0,0,0
332502005,2013,9/7/2013,36,Utah State,Air Force,52,20,Utah State,Air Force,0,32,1,1,1,0
332502006,2013,9/7/2013,36,James Madison,Akron,33,35,Akron,James Madison,1,2,1,1,0,1
332502010,2013,9/7/2013,36,Tuskegee,Alabama A&M,23,7,Tuskegee,Alabama A&M,0,16,1,0,1,0
332502026,2013,9/7/2013,36,N Carolina A&T,Appalachian State,24,21,N Carolina A&T,Appalachian State,0,3,1,0,0,0
332502050,2013,9/7/2013,36,Army,Ball State,14,40,Ball State,Army,1,26,1,1,1,1
332502065,2013,9/7/2013,36,Virginia Union,Bethune-Cookman,7,66,Bethune-Cookman,Virginia Union,1,59,1,0,1,0
332502083,2013,9/7/2013,36,Marist,Bucknell,14,27,Bucknell,Marist,1,13,0,1,0,0
332502086,2013,9/7/2013,36,Wittenberg,Butler,24,49,Butler,Wittenberg,1,25,1,0,0,0
332502097,2013,9/7/2013,36,UVA-Wise,Campbell,21,56,Campbell,UVA-Wise,1,35,1,0,0,0
332502117,2013,9/7/2013,36,New Hampshire,Central Michigan,21,24,Central Michigan,New Hampshire,1,3,1,0,0,0
332502127,2013,9/7/2013,36,Shorter,Charleston Southern,15,23,Charleston Southern,Shorter,1,8,1,0,1,0
332502142,2013,9/7/2013,36,Albany,Colgate,37,34,Albany,Colgate,0,3,1,1,0,0
332502168,2013,9/7/2013,36,Duquesne,Dayton,20,23,Dayton,Duquesne,1,3,1,1,0,1
332502210,2013,9/7/2013,36,WV Wesleyan,Elon,7,49,Elon,WV Wesleyan,1,42,1,0,0,0
332502230,2013,9/7/2013,36,Villanova,Fordham,24,27,Fordham,Villanova,1,3,1,1,1,0
332502247,2013,9/7/2013,36,Chattanooga,Georgia State,42,14,Chattanooga,Georgia State,0,28,1,1,0,0
332502294,2013,9/7/2013,36,Missouri State,Iowa,14,28,Iowa,Missouri State,1,14,1,1,0,0
332502296,2013,9/7/2013,36,Alabama State,Jackson State,23,30,Jackson State,Alabama State,1,7,1,1,0,0
332502305,2013,9/7/2013,36,South Dakota,Kansas,14,31,Kansas,South Dakota,1,17,0,1,0,1
332502306,2013,9/7/2013,36,LA-Lafayette,Kansas State,27,48,Kansas State,LA-Lafayette,1,21,1,1,0,0
332502309,2013,9/7/2013,36,Bowling Green,Kent State,41,22,Bowling Green,Kent State,0,19,1,1,1,1
332502329,2013,9/7/2013,36,Central Connecticut State,Lehigh,44,51,Lehigh,Central Connecticut State,1,7,0,1,0,0
332502335,2013,9/7/2013,36,Monmouth,Liberty,15,45,Liberty,Monmouth,1,30,1,1,0,0
332502348,2013,9/7/2013,36,Lamar,Louisiana Tech,14,27,Louisiana Tech,Lamar,1,13,1,1,0,1
332502377,2013,9/7/2013,36,Arkansas-Pine Bluff,McNeese State,14,58,McNeese State,Arkansas-Pine Bluff,1,44,1,0,1,0
332502390,2013,9/7/2013,36,Florida,Miami (FL),16,21,Miami (FL),Florida,1,5,1,1,1,1
332502400,2013,9/7/2013,36,Delta St,Mississippi Valley State,24,14,Delta St,Mississippi Valley State,0,10,0,0,0,0
332502428,2013,9/7/2013,36,St. Augustine's,NC Central,20,23,NC Central,St. Augustine's,1,3,0,0,0,0
332502429,2013,9/7/2013,36,Chowan,Charlotte,7,47,Charlotte,Chowan,1,40,1,0,1,0
332502433,2013,9/7/2013,36,Grambling State,UL Monroe,10,48,UL Monroe,Grambling State,1,38,0,0,0,0
332502439,2013,9/7/2013,36,Arizona,UNLV,58,13,Arizona,UNLV,0,45,1,1,0,1
332502440,2013,9/7/2013,36,UC Davis,Nevada,7,36,Nevada,UC Davis,1,29,1,1,0,0
332502449,2013,9/7/2013,36,Ferris St,North Dakota State,10,56,North Dakota State,Ferris St,1,46,0,0,0,0
332502458,2013,9/7/2013,36,Colorado St-Pueblo,Northern Colorado,41,36,Colorado St-Pueblo,Northern Colorado,0,5,0,0,0,0
332502460,2013,9/7/2013,36,Drake,Northern Iowa,14,45,Northern Iowa,Drake,1,31,1,1,1,0
332502466,2013,9/7/2013,36,Southern,Northwestern State,14,55,Northwestern State,Southern,1,41,0,1,0,0
332502506,2013,9/7/2013,36,Brevard ,Presbyterian,24,42,Presbyterian,Brevard ,1,18,1,0,0,0
332502509,2013,9/7/2013,36,Indiana State,Purdue,14,20,Purdue,Indiana State,1,6,1,1,0,0
332502523,2013,9/7/2013,36,Morgan State,Robert Morris,14,31,Robert Morris,Morgan State,1,17,1,1,0,0
332502567,2013,9/7/2013,36,Montana State,SMU,30,31,SMU,Montana State,1,1,1,1,0,1
332502601,2013,9/7/2013,36,Valparaiso,St. Joseph's (IN),31,34,St. Joseph's (IN),Valparaiso,1,3,0,1,0,0
332502628,2013,9/7/2013,36,Southeastern Louisiana,TCU,17,38,TCU,Southeastern Louisiana,1,21,1,0,0,0
332502633,2013,9/7/2013,36,W Kentucky,Tennessee,20,52,Tennessee,W Kentucky,1,32,1,1,1,1
332502636,2013,9/7/2013,36,Oklahoma State,UTSA,56,35,Oklahoma State,UTSA,0,21,1,1,1,1
332502638,2013,9/7/2013,36,New Mexico,UTEP,42,35,New Mexico,UTEP,0,7,0,1,0,0
