GID,Date,H,PTSH,V,PTSV,SEAS
222710356,9/28/2002,Illinois,28,Michigan,45,2002
222760135,10/3/2002,Minnesota,31,Illinois,10,2002
222850356,10/12/2002,Illinois,38,Purdue,31,2002
222990356,10/26/2002,Illinois,45,Indiana,14,2002
223060213,11/2/2002,Penn State,18,Illinois,7,2002
223130275,11/9/2002,Wisconsin,20,Illinois,37,2002
223200356,11/16/2002,Illinois,16,Ohio State,23,2002
223270077,11/23/2002,Northwestern,24,Illinois,31,2002
222432509,8/31/2002,Purdue,51,Illinois State,10,2002
222642287,9/21/2002,Illinois State,24,Murray State,23,2002
222782287,10/5/2002,Illinois State,30,Missouri State,20,2002
222430084,8/31/2002,Indiana,25,William & Mary,17,2002
222500254,9/7/2002,Utah,40,Indiana,13,2002
222570096,9/14/2002,Kentucky,27,Indiana,17,2002
222710194,9/28/2002,Ohio State,45,Indiana,17,2002
222850084,10/12/2002,Indiana,32,Wisconsin,29,2002
222920084,10/19/2002,Indiana,8,Iowa,24,2002
223060077,11/2/2002,Northwestern,41,Indiana,37,2002
223130084,11/9/2002,Indiana,21,Michigan State,56,2002
223200084,11/16/2002,Indiana,25,Penn State,58,2002
223272509,11/23/2002,Purdue,34,Indiana,10,2002
222500193,9/7/2002,Miami (OH),24,Iowa,29,2002
222572294,9/14/2002,Iowa,31,Iowa State,36,2002
222642294,9/21/2002,Iowa,48,Utah State,7,2002
222710213,9/28/2002,Penn State,35,Iowa,42,2002
222782294,10/5/2002,Iowa,31,Purdue,28,2002
222852294,10/12/2002,Iowa,44,Michigan State,16,2002
222990130,10/26/2002,Michigan,9,Iowa,34,2002
223062294,11/2/2002,Iowa,20,Wisconsin,3,2002
223132294,11/9/2002,Iowa,62,Northwestern,10,2002
223200135,11/16/2002,Minnesota,21,Iowa,45,2002
230020030,1/2/2003,USC,38,Iowa,17,2002
222430066,8/31/2002,Iowa State,45,Kansas,3,2002
222500066,9/7/2002,Iowa State,58,Tenn Tech,6,2002
222640066,9/21/2002,Iowa State,42,Troy,12,2002
222710066,9/28/2002,Iowa State,36,Nebraska,14,2002
222850066,10/12/2002,Iowa State,31,Texas Tech,17,2002
222920201,10/19/2002,Oklahoma,49,Iowa State,3,2002
222990251,10/26/2002,Texas,21,Iowa State,10,2002
223060066,11/2/2002,Iowa State,42,Missouri,35,2002
223132306,11/9/2002,Kansas State,58,Iowa State,7,2002
222432572,8/31/2002,Southern Miss,55,Jackson State,7,2002
223202296,11/16/2002,Jackson State,44,PV A&M,9,2002
222640294,9/21/2002,Jacksonville,7,Presbyterian,14,2002
222780301,10/5/2002,San Diego,44,Jacksonville,20,2002
222922413,10/19/2002,Morehead State,48,Jacksonville,14,2002
223130294,11/9/2002,Jacksonville,44,Edward Waters,31,2002
223200294,11/16/2002,Jacksonville,7,Wagner,42,2002
222570344,9/14/2002,Mississippi St,51,Jacksonville State,13,2002
222642275,9/21/2002,Hofstra,21,James Madison,24,2002
222710256,9/28/2002,James Madison,26,Villanova,30,2002
222780256,10/5/2002,James Madison,6,Maine,17,2002
222920257,10/19/2002,Richmond,26,James Madison,0,2002
222990256,10/26/2002,James Madison,7,Massachusetts,14,2002
223060227,11/2/2002,Rhode Island,11,James Madison,15,2002
222502439,9/7/2002,UNLV,31,Kansas,20,2002
222572305,9/14/2002,Kansas,44,Missouri State,24,2002
222710202,9/28/2002,Tulsa,33,Kansas,43,2002
222922305,10/19/2002,Kansas,22,Texas A&M,47,2002
222990142,10/26/2002,Missouri,36,Kansas,12,2002
223062305,11/2/2002,Kansas,0,Kansas State,64,2002
223130158,11/9/2002,Nebraska,45,Kansas,7,2002
223202305,11/16/2002,Kansas,20,Oklahoma State,55,2002
222432306,8/31/2002,Kansas State,48,W Kentucky,3,2002
222502306,9/7/2002,Kansas State,68,UL Monroe,0,2002
222642306,9/21/2002,Kansas State,27,USC,20,2002
222852306,10/12/2002,Kansas State,44,Oklahoma State,9,2002
222922306,10/19/2002,Kansas State,14,Texas,17,2002
223202306,11/16/2002,Kansas State,49,Nebraska,13,2002
223270142,11/23/2002,Missouri,0,Kansas State,38,2002
222500194,9/7/2002,Ohio State,51,Kent State,17,2002
222782309,10/5/2002,Kent State,21,Marshall,42,2002
222922309,10/19/2002,Kent State,0,Ohio,50,2002
222440097,9/1/2002,Louisville,17,Kentucky,22,2002
222500096,9/7/2002,Kentucky,77,UTEP,17,2002
222640096,9/21/2002,Kentucky,44,Middle Tennessee,22,2002
222850096,10/12/2002,Kentucky,12,South Carolina,16,2002
223060344,11/2/2002,Mississippi St,24,Kentucky,45,2002
223130096,11/9/2002,Kentucky,30,LSU,33,2002
223200096,11/16/2002,Kentucky,41,Vanderbilt,21,2002
223342633,11/30/2002,Tennessee,24,Kentucky,0,2002
222570322,9/14/2002,Lafayette,23,Towson,7,2002
222710163,9/28/2002,Princeton,34,Lafayette,19,2002
223270322,11/23/2002,Lafayette,14,Lehigh,7,2002
222642329,9/21/2002,Lehigh,31,Princeton,24,2002
222850119,10/12/2002,Towson,23,Lehigh,19,2002
222922329,10/19/2002,Lehigh,14,Yale,7,2002
222992678,10/26/2002,VMI,38,Liberty,14,2002
223272275,11/23/2002,Hofstra,32,Liberty,3,2002
222432348,8/31/2002,Louisiana Tech,39,Oklahoma State,36,2002
222572348,9/14/2002,Louisiana Tech,53,Tulsa,9,2002
222640213,9/21/2002,Penn State,49,Louisiana Tech,17,2002
222710245,9/28/2002,Texas A&M,31,Louisiana Tech,3,2002
222780242,10/5/2002,Rice,37,Louisiana Tech,20,2002
222922567,10/19/2002,SMU,37,Louisiana Tech,34,2002
222992348,10/26/2002,Louisiana Tech,50,Nevada,47,2002
223130023,11/9/2002,San Jose State,42,Louisiana Tech,30,2002
223272348,11/23/2002,Louisiana Tech,38,UTEP,24,2002
222430245,8/31/2002,Texas A&M,31,Louisiana-Lafayette,7,2002
222500309,9/7/2002,Louisiana-Lafayette,11,Minnesota,35,2002
222640309,9/21/2002,Louisiana-Lafayette,34,UAB,0,2002
222780099,10/5/2002,LSU,48,Louisiana-Lafayette,0,2002
222430145,8/31/2002,Ole Miss,31,Louisiana-Monroe,3,2002
222782433,10/5/2002,Louisiana-Monroe,9,Tulane,52,2002
222810235,10/8/2002,Memphis,32,Louisville,38,2002
222920097,10/19/2002,Louisville,31,TCU,45,2002
223182572,11/14/2002,Southern Miss,17,Louisville,20,2002
223270097,11/23/2002,Louisville,41,UAB,21,2002
223520276,12/18/2002,Marshall,38,Louisville,15,2002
222440259,9/1/2002,Virginia Tech,26,LSU,8,2002
222570099,9/14/2002,LSU,33,Miami (OH),7,2002
222710099,9/28/2002,LSU,31,Mississippi St,13,2002
222920099,10/19/2002,LSU,38,South Carolina,14,2002
223270099,11/23/2002,LSU,14,Ole Miss,13,2002
230010099,1/1/2003,LSU,20,Texas,35,2002
222570222,9/14/2002,Villanova,14,Maine,21,2002
222710311,9/28/2002,Maine,31,Rhode Island,14,2002
222850113,10/12/2002,Massachusetts,20,Maine,10,2002
222990311,10/26/2002,Maine,24,Hofstra,17,2002
223200257,11/16/2002,Richmond,14,Maine,21,2002
223270311,11/23/2002,Maine,31,New Hampshire,14,2002
222572368,9/14/2002,Marist,28,Canisius,0,2002
222712368,9/28/2002,Marist,31,Wagner,16,2002
222782368,10/5/2002,Marist,33,Fairfield,29,2002
222992368,10/26/2002,Marist,14,Iona,17,2002
223132325,11/9/2002,La Salle,23,Marist,49,2002
223202561,11/16/2002,Siena,0,Marist,20,2002
222550259,9/12/2002,Virginia Tech,47,Marshall,21,2002
222630276,9/20/2002,Marshall,26,UCF,21,2002
222920276,10/19/2002,Marshall,24,Troy,7,2002
223270195,11/23/2002,Ohio,21,Marshall,24,2002
223410276,12/7/2002,Marshall,49,Toledo,45,2002
222430120,8/31/2002,Maryland,0,Notre Dame,22,2002
222710120,9/28/2002,Maryland,37,Wofford,8,2002
222780277,10/5/2002,West Virginia,17,Maryland,48,2002
223060153,11/2/2002,North Carolina,7,Maryland,59,2002
223130120,11/9/2002,Maryland,24,NC State,21,2002
223270258,11/23/2002,Virginia,48,Maryland,13,2002
223340120,11/30/2002,Maryland,32,Wake Forest,14,2002
223652633,12/31/2002,Tennessee,3,Maryland,30,2002
222640111,9/21/2002,Northeastern,42,Massachusetts,17,2002
222710152,9/28/2002,NC State,56,Massachusetts,24,2002
222780257,10/5/2002,Richmond,13,Massachusetts,34,2002
222920113,10/19/2002,Massachusetts,17,Villanova,16,2002
223130160,11/9/2002,New Hampshire,31,Massachusetts,14,2002
223270227,11/23/2002,Rhode Island,21,Massachusetts,48,2002
222780158,10/5/2002,Nebraska,38,McNeese State,14,2002
223272377,11/23/2002,McNeese State,33,Nicholls State,21,2002
223342377,11/30/2002,McNeese State,21,Montana State,14,2002
223412377,12/7/2002,McNeese State,24,Montana,20,2002
223482377,12/14/2002,McNeese State,39,Villanova,28,2002
222430235,8/31/2002,Memphis,52,Murray State,6,2002
222500145,9/7/2002,Ole Miss,38,Memphis,16,2002
222572572,9/14/2002,Southern Miss,33,Memphis,14,2002
222640235,9/21/2002,Memphis,38,Tulane,10,2002
222710005,9/28/2002,UAB,31,Memphis,17,2002
222920235,10/19/2002,Memphis,17,Mississippi St,29,2002
223130058,11/9/2002,South Florida,31,Memphis,28,2002
223342628,11/30/2002,TCU,27,Memphis,20,2002
222570218,9/14/2002,Temple,21,Miami (FL),44,2002
222990277,10/26/2002,West Virginia,23,Miami (FL),40,2002
223060164,11/2/2002,Rutgers,17,Miami (FL),42,2002
223132633,11/9/2002,Tennessee,3,Miami (FL),26,2002
223252390,11/21/2002,Miami (FL),28,Pittsburgh,21,2002
223340183,11/30/2002,Syracuse,7,Miami (FL),49,2002
223412390,12/7/2002,Miami (FL),56,Virginia Tech,45,2002
230032390,1/3/2003,Miami (FL),24,Ohio State,31,2002
222430153,8/31/2002,North Carolina,21,Miami (OH),27,2002
222430130,8/31/2002,Michigan,31,Washington,29,2002
222500130,9/7/2002,Michigan,35,W Michigan,12,2002
222570087,9/14/2002,Notre Dame,25,Michigan,23,2002
222640130,9/21/2002,Michigan,10,Utah,7,2002
222850130,10/12/2002,Michigan,27,Penn State,24,2002
222922509,10/19/2002,Purdue,21,Michigan,23,2002
223060130,11/2/2002,Michigan,49,Michigan State,3,2002
223130135,11/9/2002,Minnesota,24,Michigan,41,2002
223200130,11/16/2002,Michigan,21,Wisconsin,14,2002
223270194,11/23/2002,Ohio State,14,Michigan,9,2002
222500127,9/7/2002,Michigan State,27,Rice,10,2002
222640127,9/21/2002,Michigan State,17,Notre Dame,21,2002
222710127,9/28/2002,Michigan State,39,Northwestern,24,2002
222920127,10/19/2002,Michigan State,7,Minnesota,28,2002
222990127,10/26/2002,Michigan State,24,Wisconsin,42,2002
223200127,11/16/2002,Michigan State,42,Purdue,45,2002
223270213,11/23/2002,Penn State,61,Michigan State,7,2002
222502633,9/7/2002,Tennessee,26,Middle Tennessee,3,2002
222850238,10/12/2002,Vanderbilt,20,Middle Tennessee,21,2002
222430135,8/31/2002,Minnesota,42,Texas State,0,2002
222570135,9/14/2002,Minnesota,31,Toledo,21,2002
222712509,9/28/2002,Purdue,28,Minnesota,15,2002
222830135,10/10/2002,Minnesota,45,Northwestern,42,2002
223060194,11/2/2002,Ohio State,34,Minnesota,3,2002
223270275,11/23/2002,Wisconsin,49,Minnesota,31,2002
222432483,8/31/2002,Oregon,36,Mississippi State,13,2002
222782579,10/5/2002,South Carolina,34,Mississippi State,10,2002
222850344,10/12/2002,Mississippi State,11,Troy,8,2002
223200344,11/16/2002,Mississippi State,17,Tennessee,35,2002
223320145,11/28/2002,Ole Miss,24,Mississippi State,12,2002
222710142,9/28/2002,Missouri,44,Troy,7,2002
222780142,10/5/2002,Missouri,24,Oklahoma,31,2002
222850158,10/12/2002,Nebraska,24,Missouri,13,2002
222922641,10/19/2002,Texas Tech,52,Missouri,38,2002
223200245,11/16/2002,Texas A&M,27,Missouri,33,2002
222852692,10/12/2002,Weber State,7,Montana,39,2002
222992502,10/26/2002,Portland State,21,Montana,24,2002
223270149,11/23/2002,Montana,7,Montana State,10,2002
222640265,9/21/2002,Washington St,45,Montana State,28,2002
222920147,10/19/2002,Montana State,44,Weber State,10,2002
223200147,11/16/2002,Montana State,28,Portland State,26,2002
222642839,9/21/2002,Tusculum,42,Morehead State,0,2002
223062413,11/2/2002,Morehead State,24,Tiffin,13,2002
223132450,11/9/2002,Norfolk State,17,Morgan State,14,2002
223060093,11/2/2002,Murray State,54,Samford,17,2002
223130093,11/9/2002,Murray State,51,Tenn St,27,2002
222432567,8/31/2002,SMU,7,Navy,38,2002
222502426,9/7/2002,Navy,19,NC State,65,2002
222642426,9/21/2002,Navy,40,Northwestern,49,2002
222852426,10/12/2002,Navy,10,Rice,17,2002
222992655,10/26/2002,Tulane,51,Navy,30,2002
223132426,11/9/2002,Navy,23,Notre Dame,30,2002
223270154,11/23/2002,Wake Forest,30,Navy,27,2002
222430158,8/31/2002,Nebraska,31,Troy,16,2002
222500158,9/7/2002,Nebraska,44,Utah State,13,2002
222570213,9/14/2002,Penn State,40,Nebraska,7,2002
222920197,10/19/2002,Oklahoma State,24,Nebraska,21,2002
222990245,10/26/2002,Texas A&M,31,Nebraska,38,2002
223060158,11/2/2002,Nebraska,24,Texas,27,2002
223610145,12/27/2002,Ole Miss,27,Nebraska,23,2002
222430265,8/31/2002,Washington St,31,Nevada,7,2002
222642440,9/21/2002,Nevada,31,Rice,21,2002
222782439,10/5/2002,UNLV,21,Nevada,17,2002
222922440,10/19/2002,Nevada,52,San Jose State,24,2002
223062567,11/2/2002,SMU,6,Nevada,24,2002
223132440,11/9/2002,Nevada,23,UTEP,17,2002
222570160,9/14/2002,New Hampshire,28,Hofstra,52,2002
222640222,9/21/2002,Villanova,45,New Hampshire,3,2002
222850160,10/12/2002,New Hampshire,20,Richmond,19,2002
222920160,10/19/2002,New Hampshire,27,William & Mary,34,2002
223200160,11/16/2002,New Hampshire,17,Northeastern,49,2002
222360152,8/24/2002,NC State,34,New Mexico,14,2002
222430167,8/31/2002,New Mexico,38,Weber State,24,2002
222640166,9/21/2002,New Mexico St,24,New Mexico,13,2002
222700167,9/27/2002,New Mexico,0,Texas Tech,49,2002
222852439,10/12/2002,UNLV,16,New Mexico,25,2002
222920328,10/19/2002,Utah State,45,New Mexico,44,2002
222990167,10/26/2002,New Mexico,42,Utah,35,2002
223130167,11/9/2002,New Mexico,15,San Diego State,8,2002
223340167,11/30/2002,New Mexico,49,Wyoming,20,2002
223590167,12/25/2002,New Mexico,13,UCLA,27,2002
222432579,8/31/2002,South Carolina,34,New Mexico State,24,2002
222780166,10/5/2002,New Mexico State,49,UTEP,14,2002
223130328,11/9/2002,Utah State,32,New Mexico State,30,2002
223272450,11/23/2002,Norfolk State,32,Morris Brown,19,2002
222500183,9/7/2002,Syracuse,22,North Carolina,30,2002
222570153,9/14/2002,North Carolina,21,Texas,52,2002
222850153,10/12/2002,North Carolina,17,NC State,34,2002
222920258,10/19/2002,Virginia,37,North Carolina,27,2002
222990154,10/26/2002,Wake Forest,31,North Carolina,0,2002
222430152,8/31/2002,North Carolina State,34,East Tenn St,0,2002
222570152,9/14/2002,North Carolina State,32,Wake Forest,13,2002
222642641,9/21/2002,Texas Tech,48,North Carolina State,51,2002
223200258,11/16/2002,Virginia,14,North Carolina State,9,2002
230010087,1/1/2003,Notre Dame,6,North Carolina State,28,2002
222430251,8/31/2002,Texas,27,North Texas,0,2002
222642628,9/21/2002,TCU,16,North Texas,10,2002
222412459,8/29/2002,Northern Illinois,42,Wake Forest,41,2002
222570275,9/14/2002,Wisconsin,24,Northern Illinois,21,2002
222500197,9/7/2002,Oklahoma State,45,Northern Iowa,10,2002
222500077,9/7/2002,Northwestern,24,TCU,48,2002
222780077,10/5/2002,Northwestern,16,Ohio State,27,2002
222920213,10/19/2002,Penn State,49,Northwestern,0,2002
222990077,10/26/2002,Northwestern,13,Purdue,42,2002
222500087,9/7/2002,Notre Dame,24,Purdue,17,2002
222780087,10/5/2002,Notre Dame,31,Stanford,7,2002
222850087,10/12/2002,Notre Dame,14,Pittsburgh,6,2002
223270087,11/23/2002,Notre Dame,42,Rutgers,0,2002
223340030,11/30/2002,USC,44,Notre Dame,13,2002
222360194,8/24/2002,Ohio State,45,Texas Tech,21,2002
222570194,9/14/2002,Ohio State,25,Washington St,7,2002
222850194,10/12/2002,Ohio State,50,San Jose State,7,2002
222920275,10/19/2002,Wisconsin,14,Ohio State,19,2002
222990194,10/26/2002,Ohio State,13,Penn State,7,2002
223132509,11/9/2002,Purdue,6,Ohio State,10,2002
222420202,8/30/2002,Tulsa,0,Oklahoma,37,2002
222570201,9/14/2002,Oklahoma,68,UTEP,0,2002
222710201,9/28/2002,Oklahoma,31,South Florida,14,2002
222850201,10/12/2002,Oklahoma,35,Texas,24,2002
223130245,11/9/2002,Texas A&M,30,Oklahoma,26,2002
223270201,11/23/2002,Oklahoma,60,Texas Tech,15,2002
223340197,11/30/2002,Oklahoma State,38,Oklahoma,28,2002
230010265,1/1/2003,Washington St,14,Oklahoma,34,2002
222570197,9/14/2002,Oklahoma State,24,UCLA,38,2002
222640197,9/21/2002,Oklahoma State,52,SMU,16,2002
222780251,10/5/2002,Texas,17,Oklahoma State,15,2002
223060197,11/2/2002,Oklahoma State,28,Texas A&M,23,2002
223132641,11/9/2002,Texas Tech,49,Oklahoma State,24,2002
223610197,12/27/2002,Oklahoma State,33,Southern Miss,23,2002
222572641,9/14/2002,Texas Tech,42,Ole Miss,28,2002
222640145,9/21/2002,Ole Miss,45,Vanderbilt,38,2002
222642483,9/21/2002,Oregon,41,Portland State,0,2002
222850026,10/12/2002,UCLA,30,Oregon,31,2002
222992483,10/26/2002,Oregon,33,USC,44,2002
223062483,11/2/2002,Oregon,41,Stanford,14,2002
223130265,11/9/2002,Washington St,32,Oregon,21,2002
223202483,11/16/2002,Oregon,14,Washington,42,2002
223270204,11/23/2002,Oregon State,45,Oregon,24,2002
223640154,12/30/2002,Wake Forest,38,Oregon,17,2002
222480218,9/5/2002,Temple,3,Oregon State,35,2002
222570204,9/14/2002,Oregon State,47,UNLV,17,2002
222710030,9/28/2002,USC,22,Oregon State,0,2002
222780204,10/5/2002,Oregon State,35,UCLA,43,2002
223130264,11/9/2002,Washington,41,Oregon State,29,2002
223200024,11/16/2002,Stanford,21,Oregon State,31,2002
223600204,12/26/2002,Oregon State,13,Pittsburgh,38,2002
222430213,8/31/2002,Penn State,27,UCF,24,2002
222780275,10/5/2002,Wisconsin,31,Penn State,34,2002
223130213,11/9/2002,Penn State,35,Virginia,14,2002
222500221,9/7/2002,Pittsburgh,12,Texas A&M,14,2002
222570005,9/14/2002,UAB,20,Pittsburgh,26,2002
222640221,9/21/2002,Pittsburgh,23,Rutgers,3,2002
222710221,9/28/2002,Pittsburgh,37,Toledo,19,2002
222780183,10/5/2002,Syracuse,24,Pittsburgh,48,2002
223060259,11/2/2002,Virginia Tech,21,Pittsburgh,28,2002
223130221,11/9/2002,Pittsburgh,29,Temple,22,2002
223340221,11/30/2002,Pittsburgh,17,West Virginia,24,2002
222782502,10/5/2002,Portland State,16,Texas State,0,2002
223132692,11/9/2002,Weber State,20,Portland State,14,2002
222922491,10/19/2002,Paul Quinn,20,Prairie View A&M,22,2002
222992504,10/26/2002,Prairie View A&M,24,Southern,46,2002
223200043,11/16/2002,Yale,7,Princeton,3,2002
222572509,9/14/2002,Purdue,28,W Michigan,24,2002
222642509,9/21/2002,Purdue,21,Wake Forest,24,2002
223650264,12/31/2002,Washington,24,Purdue,34,2002
222570183,9/14/2002,Syracuse,63,Rhode Island,17,2002
222850111,10/12/2002,Northeastern,38,Rhode Island,13,2002
223000227,10/27/2002,Rhode Island,0,Richmond,26,2002
223200222,11/16/2002,Villanova,45,Rhode Island,3,2002
222922638,10/19/2002,UTEP,38,Rice,35,2002
222990242,10/26/2002,Rice,27,SMU,15,2002
223060202,11/2/2002,Tulsa,18,Rice,33,2002
222410218,8/29/2002,Temple,34,Richmond,7,2002
223060257,11/2/2002,Richmond,21,Northeastern,24,2002
223132275,11/9/2002,Hofstra,26,Richmond,16,2002
222782529,10/5/2002,Sacred Heart,34,Robert Morris,0,2002
222990367,10/26/2002,Gannon,49,Robert Morris,21,2002
223132619,11/9/2002,Stony Brook,23,Robert Morris,13,2002
222430164,8/31/2002,Rutgers,19,Villanova,37,2002
222712633,9/28/2002,Tennessee,35,Rutgers,14,2002
222850164,10/12/2002,Rutgers,0,West Virginia,40,2002
222920259,10/19/2002,Virginia Tech,35,Rutgers,14,2002
222990183,10/26/2002,Syracuse,45,Rutgers,14,2002
223200164,11/16/2002,Rutgers,17,Temple,20,2002
222432638,8/31/2002,UTEP,42,Sacramento State,12,2002
222922619,10/19/2002,Stony Brook,24,Sacred Heart,14,2002
223132529,11/9/2002,Sacred Heart,32,Siena,3,2002
222992417,10/26/2002,Morris Brown,7,Samford,20,2002
223132535,11/9/2002,Samford,44,Tenn Tech,51,2002
222570301,9/14/2002,San Diego,39,La Verne,8,2002
222640043,9/21/2002,Yale,49,San Diego,14,2002
222990301,10/26/2002,San Diego,59,Valparaiso,27,2002
222710021,9/28/2002,San Diego State,7,UCLA,43,2002
222850021,10/12/2002,San Diego State,36,Utah,17,2002
222922751,10/19/2002,Wyoming,20,San Diego State,24,2002
222990021,10/26/2002,San Diego State,31,UNLV,21,2002
222500264,9/7/2002,Washington,34,San Jose State,10,2002
222570024,9/14/2002,Stanford,63,San Jose State,26,2002
222710023,9/28/2002,San Jose State,58,UTEP,24,2002
222782567,10/5/2002,SMU,23,San Jose State,34,2002
223200202,11/16/2002,Tulsa,38,San Jose State,49,2002
222502567,9/7/2002,SMU,14,Texas Tech,24,2002
222572628,9/14/2002,TCU,17,SMU,6,2002
223202638,11/16/2002,UTEP,35,SMU,42,2002
223272567,11/23/2002,SMU,24,Tulsa,21,2002
222500258,9/7/2002,Virginia,34,South Carolina,21,2002
222642579,9/21/2002,South Carolina,42,Temple,21,2002
222710238,9/28/2002,Vanderbilt,14,South Carolina,20,2002
223062579,11/2/2002,South Carolina,10,Tennessee,18,2002
222502059,9/7/2002,Benedict,7,South Carolina State,52,2002
222850058,10/12/2002,South Florida,16,Southern Miss,13,2002
223032628,10/30/2002,TCU,37,Southern Miss,7,2002
223130005,11/9/2002,UAB,13,Southern Miss,20,2002
223272655,11/23/2002,Tulane,31,Southern Miss,10,2002
222850024,10/12/2002,Stanford,11,Washington St,36,2002
222990026,10/26/2002,UCLA,28,Stanford,18,2002
223130024,11/9/2002,Stanford,17,USC,49,2002
222642681,9/21/2002,Wagner,17,Stony Brook,14,2002
222992561,10/26/2002,Siena,0,Stony Brook,14,2002
223202619,11/16/2002,Stony Brook,42,Canisius,7,2002
222850218,10/12/2002,Temple,17,Syracuse,16,2002
222920277,10/19/2002,West Virginia,34,Syracuse,7,2002
223062116,11/2/2002,UCF,35,Syracuse,38,2002
223130183,11/9/2002,Syracuse,50,Virginia Tech,42,2002
223132628,11/9/2002,TCU,17,Tulane,10,2002
222990259,10/26/2002,Virginia Tech,20,Temple,10,2002
223060218,11/2/2002,Temple,20,West Virginia,46,2002
222432633,8/31/2002,Tennessee,47,Wyoming,7,2002
223270238,11/23/2002,Vanderbilt,0,Tennessee,24,2002
223202634,11/16/2002,Tennessee State,14,Tenn Tech,20,2002
222642635,9/21/2002,Tennessee Tech,62,Valparaiso,10,2002
222712655,9/28/2002,Tulane,0,Texas,49,2002
